product_code;country;mde_value;operator
3028115;DK;175;3350
9051000;FR;77;3383
6049091;NL;94;3705
3028590;ES;184;4105
9023000;DE;240;4390
6029041;NL;56;4394
3022300;FR;134;4928
9052000;FR;217;5528
7129090;AT;54;6024
7069090;ES;137;6413
3061799;ES;57;6883
6031500;NL;54;7783
3022300;HR;74;7989
6049099;ES;194;8026
4069093;DE;112;8133
4061050;DK;66;8583
3061799;ES;128;8601
6031300;NL;202;9812
6029050;NL;122;9822
7119080;RO;63;9892
9071000;RO;202;10149
7020000;BG;96;10169
7149090;ES;213;10316
6039000;ES;162;10561
9109939;RO;229;10817
6049099;DE;50;2360
7096010;AT;90;3349
2061098;ES;61;3842
4015031;RO;117;9952
4069079;FR;153;10143
7095900;FR;216;10143
4069079;FR;208;10144
2012090;NL;94;6790
7129050;DE;166;9386
2062999;ES;74;26
3038939;PT;208;994
9023000;SE;195;1075
6029091;NL;174;1940
6042040;NL;213;2512
6029099;NL;181;2677
9023000;SE;90;3124
6031970;NL;104;3422
6012030;NL;90;3565
6012090;NL;180;3594
9022000;DE;111;3726
6029045;NL;119;3892
6042040;NL;47;4496
2071360;DE;190;5183
2061095;DE;218;6077
4090000;AT;151;6926
6029048;NL;63;8223
9041200;RO;184;8265
2031219;DE;63;8682
4090000;AT;184;8846
6012030;NL;230;8994
2031990;ES;195;9436
6012090;NL;192;9877
7041010;RO;200;9892
4049029;RO;70;10137
8029990;BG;59;10169
9023000;DE;76;10594
9021000;DE;140;10597
3053219;ES;138;10615
9023000;SE;118;10661
4032013;RO;94;10817
8011900;NL;175;10865
7061000;NL;109;6708
7092000;ES;122;5527
3025419;ES;47;3316
3075100;ES;65;3738
9083200;AT;65;4782
7093000;ES;203;21
3022980;ES;117;245
9012200;CZ;48;250
6029050;NL;178;305
6011090;NL;169;647
6031970;NL;186;850
4069089;DE;83;1120
4051011;FR;90;1192
3044300;DK;237;1345
9021000;FR;107;1356
6049099;ES;68;1455
3028939;ES;148;1462
6011030;NL;100;2208
6029048;NL;73;2768
9096100;AT;171;3196
3047415;PT;104;4227
6031970;NL;65;4806
6012030;NL;99;4904
9109110;FR;182;5108
9012100;AT;154;5173
2012090;SI;156;5305
6049091;NL;218;5789
3047990;ES;194;5840
3063390;ES;59;6121
9021000;DE;174;6190
8051022;ES;210;6425
3074210;NL;100;6518
7129005;FR;141;7255
4069086;DE;133;7524
6012090;NL;235;7825
8134030;HR;59;9005
6029091;NL;85;9394
6012090;NL;101;9575
4069021;DK;107;10113
9109999;BG;50;10169
3028530;ES;138;10203
4063031;FR;219;10219
3028940;ES;153;10670
9101100;FR;80;9974
3021180;FR;87;10275
4059010;FR;181;940
4039059;SI;107;976
2061095;ES;66;1284
4052010;SI;64;1763
3025419;HR;125;2236
2062200;ES;160;2391
6012030;NL;68;2959
6022080;NL;94;3311
2031955;FR;67;4297
4064090;DE;196;4460
8023100;DE;177;4570
3028410;FR;53;4928
6031400;NL;50;5692
3061490;FR;78;5815
6029047;NL;139;6373
4032093;DE;128;6821
2061098;FR;128;8161
6031100;NL;106;9168
3024310;ES;106;9616
6031300;NL;166;10446
2061098;NL;193;10728
9109110;ES;219;10865
7032000;ES;67;5932
4061080;AT;61;5299
4029191;AT;44;5299
7139000;PL;161;9799
8051080;ES;48;193
4069084;DE;123;716
9109991;NL;167;1722
8044000;DE;158;1963
6029048;NL;90;2508
9092100;AT;127;2573
4051011;DE;69;3005
3054100;DE;235;3078
3055985;DE;124;3078
4015039;RO;136;4026
6049091;DE;201;5095
6012030;NL;196;6342
4041002;AT;106;6453
4069063;DE;129;6502
7099910;DE;74;6502
3028910;ES;105;6518
3074210;FR;59;6691
7119080;DE;54;7318
4051011;DK;92;7960
6011090;NL;120;7966
3044490;DK;167;8039
3063690;CZ;125;8606
3044990;ES;185;8984
6012090;NL;107;9433
2091011;DE;138;9563
2063000;DE;44;9973
3063310;FR;159;10302
4069086;DE;91;10486
9042200;NL;221;10774
9023000;CZ;147;10865
6029048;DE;52;1033
9109950;DE;140;2573
4069079;FR;179;9974
4069079;FR;229;9975
8055090;ES;53;4474
7103000;BE;202;3370
7096010;NL;98;2573
6049091;NL;202;376
9052000;FR;154;767
6031500;NL;95;1740
4012091;SI;59;2075
6049099;FR;38;2832
4032093;DE;165;3196
7011000;NL;89;3349
3028530;HR;215;3832
9052000;FR;195;4346
9109105;AT;56;5352
4012011;DE;214;5496
8112059;AT;118;5970
3024510;HR;159;6518
9052000;FR;152;6918
9052000;FR;60;7430
3072110;FR;215;8104
9052000;FR;109;8795
9021000;DE;233;9145
7051900;ES;190;9959
4061050;DE;81;10139
6029099;CZ;229;10200
3024100;ES;227;10423
4069015;DE;91;10626
4051011;RO;42;10630
4069092;DK;136;10865
2061098;NL;48;481
8052110;FR;55;10276
5119190;DE;159;10567
9109999;AT;229;5299
9103000;AT;114;6101
3074960;ES;220;1345
7108095;RO;127;1710
4032013;DE;76;1751
9092200;DE;151;2939
3038410;PT;102;3181
3025300;DK;42;3573
8042090;ES;139;4051
6031200;NL;210;4170
9062000;DE;198;4449
8029910;DE;202;6381
4064010;FR;141;6710
4069082;FR;141;6710
4069099;DE;93;6710
6029041;NL;216;6732
3028510;ES;92;6855
3025110;ES;169;7742
3024400;DK;168;8039
4051011;FR;47;8652
6029050;NL;139;9313
9021000;DE;147;9764
3082100;ES;122;10342
9022000;ES;218;10865
7020000;ES;89;9281
3022980;DK;121;3954
2012090;NL;140;2948
3054930;RO;105;1710
6031300;NL;159;1716
4032093;DE;52;1751
6042019;NL;113;2189
6039000;NL;72;2648
4061050;DE;203;3196
9021000;DE;228;3455
6031200;NL;82;3594
2101131;SI;194;4212
6031970;NL;177;4952
4069084;FR;217;5548
6029041;NL;152;5625
3028950;ES;63;5828
6012030;NL;227;6242
4032099;DE;194;6381
9023000;FR;228;6698
2061098;PL;86;6876
3044800;FR;208;7415
6029091;BE;215;7642
3023290;ES;152;7671
3025419;ES;66;7690
3074220;FR;48;9185
7082000;ES;100;10713
6012090;FR;185;10865
6012030;NL;170;8338
3028530;ES;43;4091
7069090;AT;211;3349
3044430;FR;223;3035
3044910;SE;106;3624
2013000;NL;71;9803
3075100;ES;214;3316
2063000;DE;218;6617
1069000;CZ;162;7
4012091;SI;191;1022
8041000;AT;153;1059
3028939;ES;66;1293
3028910;DK;166;2593
9024000;DK;98;2630
2071430;RO;211;3110
9023000;SE;140;3922
6024000;NL;138;3979
9023000;SE;208;4296
3028990;HR;156;4307
6012090;NL;135;4351
4069021;DE;193;4460
3028950;FR;174;5085
9109999;DE;115;5496
8041000;DE;81;5935
8011900;ES;144;5980
3038990;PT;107;6233
6049091;NL;108;6303
3011100;CZ;34;7017
6029048;NL;120;8148
2013000;NL;33;9213
4051011;FR;227;9516
6049099;NL;99;10119
4051011;FR;119;10430
9030000;ES;149;10435
4069079;FR;53;10712
3028590;ES;195;5198
3028530;ES;91;1826
7094000;ES;57;9281
3025920;FR;37;3225
3074220;FR;32;6480
2013000;NL;57;9557
2031911;ES;92;7486
9012100;DE;142;758
8045000;DE;160;1128
6024000;DK;216;1855
4051019;DE;55;2617
6029048;NL;156;2627
6029099;NL;138;2737
6031500;NL;169;5072
6039000;ES;36;5201
6031970;NL;164;5848
6029045;NL;131;6151
4051019;DE;139;6201
3075900;ES;38;6480
3044100;FR;202;6667
4064090;FR;84;7033
4069089;DE;135;7205
6029050;DE;124;7218
9021000;DE;57;7295
3025419;ES;103;7671
4069015;FR;117;8557
9021000;DE;209;8655
9042190;NL;62;10040
3079100;FR;167;10142
6011090;NL;85;10708
4029910;FR;212;10865
2061098;NL;127;6147
3024330;ES;169;187
7099390;FR;178;9974
8042010;FR;189;9974
8083010;FR;114;10143
7092000;FR;213;10144
3044430;FR;122;10275
2071499;RO;85;10137
3028990;FR;199;294
7129090;DE;51;439
6024000;NL;167;665
4061080;FR;94;1048
9041100;AT;140;1532
2062200;NL;93;2265
6024000;NL;177;3190
9052000;FR;128;3494
6029050;NL;221;3600
3048210;DK;146;4282
2101139;ES;176;5171
3029900;ES;109;5349
7051900;ES;136;5486
2101119;ES;127;5612
3011900;FR;229;5645
3024400;FR;54;5650
9101200;DE;136;6847
6012090;NL;207;8327
6049099;ES;184;8339
9023000;DE;227;8583
7049090;ES;36;8605
9021000;DE;74;8680
3024330;ES;135;8973
3045990;DK;165;9448
6029091;BE;119;10122
4069029;BG;156;10169
9042200;NL;151;10330
9023000;DE;167;10669
3011900;FR;218;10726
7049010;RO;71;10829
8011100;DE;137;4979
3044430;FR;130;10143
4069089;FR;205;998
6012030;NL;122;1288
6031200;NL;143;2512
3044430;DK;51;2593
4069084;FR;206;3159
6042090;NL;42;4670
9023000;FR;195;5108
4012091;DE;116;5208
6029091;NL;106;5631
9012100;SI;97;5883
9109190;DE;86;5935
3063310;FR;202;7828
3071190;FR;132;7828
2063000;AT;153;8005
6049019;HU;104;8158
6029047;NL;117;8166
6029099;NL;116;8186
6031100;NL;115;8830
4069084;FR;154;9516
6023000;NL;178;9702
9011200;ES;160;9799
6012030;NL;176;10100
7099390;FR;149;10142
7069010;RO;224;10497
3069990;PT;74;10546
9012200;ES;38;10865
3024310;ES;30;5601
3044990;DK;197;2571
3074220;HR;71;5198
7052100;FR;178;10276
9103000;DE;165;2573
8062030;PL;107;357
3063690;CZ;163;617
8023200;SI;72;703
6029099;NL;54;730
3023490;ES;67;1615
9023000;DE;175;1840
6029047;NL;225;2001
2012050;SI;131;2372
3063390;ES;183;2564
3044990;HR;73;2614
2071460;RO;129;3110
4032011;SI;155;4603
8131000;DE;49;4728
4032013;AT;50;5810
4061050;AT;211;5810
8131000;DE;127;6122
6029050;NL;104;6361
7096099;ES;76;6496
3074240;ES;182;6518
5119939;ES;205;6594
2012090;FR;199;7608
6029041;NL;189;9857
8119011;FR;198;10168
2091011;DE;216;3007
8104010;FR;154;9974
7089000;FR;175;9975
3028530;FR;44;10115
2071430;RO;54;10137
2062999;FR;189;166
6029099;DE;195;784
6012090;DK;212;939
6029099;NL;136;1220
7096010;RO;164;1710
6023000;NL;141;2148
6049099;NL;43;2444
9023000;DE;107;3078
8119085;AT;115;3096
3075200;NL;60;3790
3069590;CZ;142;3933
7039000;NL;209;4012
2061098;NL;222;4245
3034290;ES;179;4527
4090000;AT;143;4641
6031400;NL;144;5016
2062100;AT;101;5096
6029091;DE;219;5230
6049099;ES;109;5841
4032091;DE;167;6502
6029099;NL;226;7782
3022400;HR;176;8973
6039000;FR;34;9132
8134095;BG;90;10379
9021000;DE;39;10617
6029091;BE;218;8512
3028530;FR;172;5785
3022300;DK;30;2829
3024310;HR;68;7309
3028530;ES;220;8966
9023000;DE;207;6094
5119939;PL;37;9799
6012030;NL;186;743
2081090;FR;88;1363
3036612;PT;50;1506
6031200;NL;141;1788
6012090;NL;93;3114
6049099;NL;82;3509
6029048;NL;206;4016
6024000;NL;112;5324
7052100;DE;203;5496
4069093;FR;60;5518
6049099;NL;73;5558
6011090;NL;195;5631
9109950;AT;172;6504
3045400;ES;87;6896
6011090;NL;43;7220
4015031;FR;45;7255
4090000;DE;223;7451
5040000;RO;206;8056
4039011;RO;168;8115
3082100;ES;75;9010
6031100;NL;64;9235
3074230;ES;131;9755
6049099;NL;28;9893
3089090;ES;178;10715
8109075;NL;175;2573
7092000;NL;100;2573
2012090;IE;47;560
3063390;FR;37;7942
3022300;FR;82;10276
7133390;AT;90;4782
6031300;NL;193;59
9109190;AT;73;136
3022300;ES;71;358
4051019;FR;68;485
9042200;AT;94;627
8039010;DE;156;1751
6029047;NL;91;1875
8039010;DE;139;1917
8132000;SI;127;1988
9042200;AT;120;2455
9012100;DE;171;2527
6029050;NL;30;2790
7032000;ES;224;2955
6029050;NL;79;3599
9012100;DE;155;3734
6024000;NL;212;4438
3028510;FR;90;4512
6012030;NL;154;4871
6049099;DE;118;5294
4051019;FR;43;5452
6042040;NL;115;6511
3024400;FR;161;6691
4069084;FR;137;6710
2031955;AT;225;8005
4064010;DE;149;8584
6012090;NL;81;8840
3077100;FR;156;8973
3023390;ES;101;9003
3077210;ES;126;9003
3074338;ES;77;9220
3038955;PT;180;9473
3072110;ES;159;9592
3077100;ES;198;9671
6024000;NL;165;9747
6029046;NL;41;9998
7112090;BG;109;10169
3028990;FR;224;10251
4069018;FR;180;10779
2063000;FR;216;10865
9011100;PL;171;9799
6031300;NL;98;7378
3048100;DE;48;4979
3022300;DK;219;8864
4069092;FR;219;3459
3022300;ES;58;3549
2042300;FR;48;481
6042040;NL;178;1220
4069099;SI;172;1838
4032019;DE;75;1963
8041000;DE;61;2588
6029041;NL;73;2648
2042300;RO;179;3348
6012090;NL;145;3462
3079900;NL;173;3790
3023190;ES;71;4002
9023000;RO;174;4046
3054980;PL;135;4269
8131000;DE;83;4624
4069018;FR;93;5452
6049099;NL;130;5692
2101119;ES;149;5768
3071110;FR;127;6030
4063039;DE;146;6094
3025419;ES;93;6311
3047300;DE;185;6502
9011100;AT;137;6504
6031100;NL;116;7231
7133390;PT;28;8094
2031110;ES;222;8834
3028950;FR;191;9203
6011090;NL;122;9239
6012030;NL;137;9549
6024000;NL;171;9702
7133390;RO;107;9952
9041100;FR;25;10432
9021000;DE;119;10594
4090000;FR;58;10865
6029099;DE;134;8449
6012030;DE;53;7634
3063310;FR;138;2899
3028410;FR;93;3738
9041100;FR;124;4970
7049010;FR;113;9975
8061010;FR;90;9975
3079100;FR;71;10276
7019090;FR;147;10276
3074240;HR;31;3035
4069018;FR;167;1192
3028910;FR;94;1304
7070005;ES;107;1435
6031970;NL;77;1684
9023000;DE;190;1725
4051011;DE;220;1751
2071190;SI;80;1988
6029099;NL;26;2508
9052000;DE;43;2588
9021000;DE;74;3586
6023000;NL;48;3705
6031200;NL;112;3892
3028921;FR;71;4091
6029091;NL;51;4476
4069015;DE;140;4515
6039000;NL;173;4584
3045990;DK;44;5085
4051011;DE;211;5477
9023000;DE;199;8050
3028939;ES;63;8645
6011010;NL;190;8716
3063210;ES;158;9565
3022300;ES;98;17
8134095;NL;23;1250
6029047;NL;131;2251
6011030;NL;51;8512
3044430;FR;42;10276
9030000;DE;196;6427
8041000;ES;59;153
4032013;SI;147;1535
9023000;DE;126;1699
2041000;SI;115;1763
3063400;DK;105;1790
3073210;FR;111;2177
6011090;NL;92;2189
4069082;FR;113;2238
6042040;NL;201;2520
3023390;ES;157;3699
6029048;NL;105;4272
3028410;GR;198;4280
3077100;FR;179;4562
4069084;DE;167;5183
6042020;DE;82;5434
7020000;ES;137;5549
6029091;BE;96;5925
6031970;NL;100;6772
3024400;HR;89;7989
4029910;PT;220;8189
2101131;ES;156;8536
3044990;FR;135;8948
3079100;FR;182;9616
6029048;NL;111;10226
3036619;PT;51;10416
3077100;FR;100;10478
5080090;DE;89;1456
8061010;FR;106;10143
8134095;DE;122;4979
9109933;RO;116;603
8132000;SI;111;715
2071290;RO;90;1710
2101119;SI;220;1988
4032099;SI;88;2238
2061098;FR;110;2321
6029046;NL;105;2451
6031970;NL;66;2971
4064090;DE;72;4906
5119190;PT;137;5266
6029048;NL;125;5278
8132000;SI;170;6065
6022080;NL;24;6267
7099990;DE;43;6381
7103000;DE;61;6381
4069032;SI;178;6813
9012100;SI;71;6813
6029099;BE;166;6971
6011090;NL;82;7393
4069086;DE;155;8436
3079100;FR;152;8889
3075100;CZ;27;9110
6012030;DE;197;9614
6011030;NL;212;9766
9022000;NL;145;10005
3028200;FR;157;10680
9083100;NL;143;10774
7092000;ES;185;5133
3025110;FR;167;378
3024700;ES;43;3316
3074210;ES;56;4002
5119910;DE;71;229
6012030;NL;186;917
6029050;NL;184;1389
3045990;DK;195;1587
4069099;AT;59;1854
4032091;SI;27;1856
4032093;DE;96;1917
7019090;DE;214;1963
6012090;NL;126;2244
4069099;DE;217;3476
6029050;NL;121;3604
5069000;NL;70;3655
3074230;ES;175;3832
2012090;IE;60;4315
7092000;ES;76;5260
2012090;NL;146;5296
3027200;DK;47;5785
3074210;FR;168;6073
9062000;DE;167;6122
8029910;DE;78;6502
6029050;NL;72;7113
9109999;FR;73;7226
8055090;ES;146;7502
3028990;FR;138;7775
2102090;PT;57;8094
6029091;NL;151;8186
4069021;FR;148;8443
3072110;FR;120;8645
8129098;PL;59;9799
7031019;FR;119;10142
9030000;PT;25;10735
7134000;SK;131;10865
9012100;SI;147;10865
3025300;FR;70;1283
4069089;FR;53;9974
4069089;FR;116;9975
3022300;ES;218;378
2013000;NL;147;965
6023000;BE;135;1311
4069015;DE;82;1751
3023980;ES;136;1790
4062000;SI;124;1988
9012100;AT;126;2030
6029099;DE;150;2639
3063310;FR;182;2657
3025990;FR;101;2917
3069990;PT;54;3047
6012090;NL;177;3292
9061100;AT;84;3349
7104000;AT;37;3697
4032011;RO;198;4026
2101981;ES;52;4509
3082100;FR;68;5145
4061080;DE;123;5183
2031959;FR;122;5604
6011090;NL;167;5625
6049091;DE;108;5644
6031300;NL;59;5725
3044300;DK;103;5745
2091011;SI;24;6118
6011090;NL;48;6183
8011100;NL;201;6287
8062010;DE;135;6502
3075100;ES;214;6896
3025110;FR;88;6920
8135099;DE;204;7832
1061900;CZ;114;9258
2101981;ES;127;9968
2071410;RO;174;10149
3028410;ES;187;10423
4069099;FR;143;10548
8131000;SI;124;10865
3025990;FR;32;6706
3028115;DK;103;8893
3054980;RO;185;10137
4011010;DK;78;258
4051011;FR;114;485
4012091;SI;137;1756
6011090;NL;177;2208
6012090;NL;20;2356
4069021;FR;185;3009
6029099;DE;124;3048
3025990;FR;130;3487
9051000;FR;178;4008
6029099;NL;217;4264
4061080;DE;195;4622
9109991;DE;134;4728
9030000;PT;106;4763
6029048;DE;84;5035
2064900;FR;50;5838
6029048;NL;208;6334
3047200;DE;173;6502
3074331;DK;31;9462
3025419;ES;159;9671
7082000;ES;86;10129
9109939;ES;131;10451
9109939;ES;134;10800
4090000;RO;184;10829
3028990;ES;39;9868
6023000;NL;158;6349
3044490;DK;154;215
3028530;ES;70;187
3028990;HR;202;1615
3044430;DK;48;2899
3082100;FR;82;7309
7031019;FR;34;9974
4069084;FR;170;10143
4069084;FR;192;10276
2031211;ES;56;4120
2031955;FR;128;113
8134095;DE;67;136
6029048;NL;212;330
6029048;NL;177;376
9109190;DE;203;578
4069084;FR;202;1192
4032013;DE;53;1917
6012090;NL;71;2316
2071330;SI;202;2372
6042090;NL;156;2458
3054930;RO;159;4046
6024000;BE;26;4897
4061080;FR;39;5366
4061080;FR;188;5765
3045400;DK;88;5840
4069089;DE;63;6381
4069092;DE;163;7830
2071391;RO;175;8056
6011090;NL;176;8461
6042090;NL;58;8623
3025419;FR;173;8633
6012030;NL;169;9394
2031959;ES;170;9402
4069086;RO;204;10137
9101100;FR;90;10142
4069086;FR;156;10421
4061050;RO;24;10497
4069084;DK;134;10865
3075100;ES;50;1739
8026200;AT;180;5299
9101100;FR;143;9975
3074980;FR;80;10143
3044990;FR;18;3931
4029931;AT;204;4782
8022100;RO;114;10137
9062000;DE;93;578
2081090;ES;111;1363
3028590;ES;35;1462
2101219;RO;37;1710
4069099;RO;115;1710
8059000;NL;207;1722
2101989;SI;201;1967
3074960;ES;36;2281
6023000;BE;100;3806
3048949;PT;112;4227
4061050;DE;71;4622
3025110;DK;19;4628
4061050;DE;203;5208
9051000;DE;42;5496
3028530;FR;178;5650
4051011;AT;158;5778
9012100;ES;74;5961
2091019;SK;120;6172
9021000;DE;191;6188
6029041;NL;204;6226
7129090;DE;126;7318
6029048;NL;79;7738
4069082;DE;128;7761
4064010;DE;182;8133
6031200;NL;180;8511
4051011;DE;175;8584
6039000;NL;84;8718
4069099;RO;38;8884
6029050;NL;71;9173
4064090;FR;41;9516
6029050;NL;200;9702
8071100;ES;66;10059
3069590;FR;72;10142
7052100;FR;164;10142
7099920;FR;140;10142
3056100;RO;203;10817
3072110;HR;19;3035
5079000;PL;50;229
7020000;HR;159;4043
3072110;FR;17;1812
7095900;FR;55;10144
7020000;DE;82;1917
7129090;DE;211;2507
3022300;DK;74;2593
6029091;NL;93;2737
7099290;DE;26;3046
6031300;NL;139;3157
6011090;NL;15;3167
3022980;DK;200;3316
6031970;NL;98;3358
3089010;PT;97;5266
3072110;FR;148;5306
4069089;FR;148;5366
6042090;NL;145;5475
7032000;DE;20;5496
6029050;DK;83;5887
6011030;NL;71;6026
9012100;AT;118;6154
4069069;SK;87;6172
6024000;NL;139;6334
4039053;DE;145;6502
7049090;ES;153;6636
4059010;FR;152;7027
3048600;DK;75;7763
6012090;NL;199;7976
3028115;DK;103;8172
4069029;RO;153;8265
2061095;PL;138;8277
7122000;NL;15;8323
4069089;DE;175;8499
4064090;FR;73;8652
7119010;ES;59;8677
6049091;ES;195;8805
3022300;DK;142;9447
4069029;RO;61;9952
6029046;NL;148;10097
9103000;RO;48;10149
9109105;RO;196;10149
6031400;NL;200;10317
2101139;ES;53;10865
7093000;NL;116;2573
8132000;DE;185;136
3056100;RO;88;9952
7095400;BG;146;483
2061095;IE;42;1665
9021000;DE;209;2408
6023000;NL;33;2768
6012030;NL;162;4264
9109190;DE;178;4503
3036612;PT;48;5534
6012090;NL;95;5925
8013200;DE;131;5941
6031400;NL;41;6339
3028990;DK;131;7690
3023519;HR;28;7806
4064090;FR;64;9046
3047110;ES;77;9312
3089090;ES;46;9448
7039000;FR;104;10142
3028950;FR;35;10302
3061410;ES;52;10715
4049083;DE;78;10865
3028410;NL;97;5198
8072000;NL;102;3349
2061098;ES;13;2931
6012090;NL;76;6323
8011900;FR;87;9974
9101100;FR;135;10276
2031211;ES;130;10152
7089000;NL;20;582
4032013;DE;82;1120
6031100;NL;31;1146
3028990;ES;41;1363
4039059;RO;170;1710
2071360;AT;127;1912
2071410;AT;76;1912
6029091;NL;188;2193
3048400;ES;98;2831
8021190;DE;46;3104
8140000;ES;77;3547
3028510;FR;62;3832
6039000;ES;150;4116
3075100;FR;51;4200
4069017;FR;93;5452
6029041;NL;40;5463
6031200;NL;166;5475
8109020;ES;174;5542
5119939;ES;94;5847
7039000;NL;164;6959
3023390;ES;149;7118
2013000;ES;119;7244
3024310;ES;64;7671
3023390;ES;69;7806
3024400;FR;160;8172
7141000;PT;40;8189
4021011;NL;209;8219
3069990;PT;49;8874
6029091;NL;97;9173
3028940;ES;154;10423
9109910;NL;150;10837
4090000;DK;145;10865
7019090;NL;187;3349
7049090;NL;119;2573
9052000;DE;36;1917
8042010;FR;92;9975
7061000;FR;163;10143
7141000;FR;120;10144
8025200;AT;140;4782
9081100;DE;187;578
6042040;NL;137;598
4069015;DE;127;716
6031970;NL;99;1318
8041000;DE;151;1963
2063000;FR;73;2034
4012011;SI;23;2075
3028410;ES;191;2593
6012090;NL;109;2689
2013000;AT;97;3077
6029099;NL;200;3123
8135091;DE;61;3196
9062000;AT;202;3196
3025990;FR;59;3832
3022300;ES;149;4491
6029091;ES;157;4688
4069084;DE;109;4906
6024000;NL;75;5271
3045400;ES;197;5306
6012030;DE;105;5324
6029091;NL;186;5390
2063000;DE;179;5909
6012030;NL;78;5942
6024000;NL;150;6151
6049091;NL;135;6373
3089010;PT;170;6482
3023980;ES;124;6518
4069093;FR;122;6695
3074220;FR;68;7690
7145000;BE;93;7904
6024000;NL;193;8223
3028410;FR;63;8633
9096100;DE;161;8879
9021000;DE;194;9158
3049965;HR;212;9345
3028410;FR;122;9408
2031955;FR;113;9669
3079100;FR;173;9995
8062030;RO;91;10497
8119019;RO;176;10497
3028510;FR;64;10732
6031300;NL;84;10849
4069013;DK;103;10865
8135099;SK;126;10865
9102010;DE;76;10865
4032011;CZ;32;226
3028180;FR;101;3624
3054200;DK;168;5198
8083010;FR;62;10276
4051011;DE;173;247
4062000;FR;27;839
7049090;NL;39;1161
6039000;ES;28;1880
9101200;AT;61;1917
4039011;SI;83;1988
3024510;HR;64;2216
7129090;PL;98;2223
6023000;NL;147;3190
4069032;AT;46;3305
3044800;FR;18;3881
6012030;NL;60;3892
6031970;NL;194;4529
4069017;DE;51;5518
3044990;FR;119;5745
8013200;SI;122;6065
3028939;NL;21;6644
6029047;NL;148;6978
6024000;NL;27;7037
8109075;BE;190;7122
2109939;FR;71;7798
9109110;NL;153;7903
4064090;DE;79;8499
3022300;DK;147;8987
3069910;CZ;186;9258
3025419;ES;17;9460
9102090;FR;103;9572
4090000;GR;127;9860
2102090;FR;193;9869
2061095;DE;66;10121
8042090;DE;150;10383
8134095;DE;74;10383
8119011;ES;55;10412
9101200;DE;118;10669
4064010;FR;106;10779
7123900;CZ;46;10865
3028590;ES;155;4002
3028510;FR;182;1170
9101100;ES;87;5527
8042010;NL;127;1722
2061098;FR;100;1637
4051011;RO;108;4913
8132000;DE;22;4979
7069090;FR;91;9974
3075100;ES;134;9868
5119190;PL;103;172
4012091;SI;29;976
7052900;FR;146;1233
9052000;FR;186;1872
4069078;DE;150;1963
8023200;SI;35;1988
9012100;SI;94;2913
4029931;FR;204;3249
3072190;BE;95;3316
6023000;NL;58;3462
3028939;ES;71;3608
4069021;FR;100;3921
8022200;RO;24;3957
6049091;NL;99;4283
9109999;DE;47;4728
6042040;DE;205;4904
6031200;NL;170;4925
9023000;DE;92;4954
6012090;NL;198;5324
3022300;FR;39;5745
4069013;AT;154;5871
4012091;SI;191;5928
6049099;SI;17;6206
8112059;DE;12;6502
2063000;ES;134;6693
5119190;DE;69;7150
7135000;ES;46;7462
3024510;ES;171;7763
4064090;DE;177;8133
6029091;NL;46;8653
8119075;FR;114;9109
3074331;FR;176;9567
6012030;NL;32;9793
4069069;FR;67;9903
9023000;DE;63;10002
6042040;NL;139;10022
4039051;RO;119;10817
9096100;CZ;118;10865
6042040;DK;194;1915
3028990;FR;26;2571
2012090;SI;98;1149
6049091;DE;21;1175
8109075;ES;24;1600
9109950;RO;181;1710
8051022;DE;197;1751
6011090;NL;78;1789
3054100;DE;106;3196
4032093;AT;144;3305
4069079;FR;94;3366
8052190;ES;59;3730
8055010;ES;52;3730
6012090;NL;134;3837
4064010;FR;144;3973
3038190;PT;121;4010
9103000;DE;111;5134
4061080;RO;27;5411
4069050;DE;106;5496
6029050;DE;85;5568
6022030;ES;42;5595
6012030;NL;108;5733
8043000;DE;79;6395
2062100;ES;36;6741
5119939;ES;52;8126
3024330;ES;22;8268
6024000;DK;202;8272
6049099;ES;144;8690
3044300;DK;70;8776
3028180;FR;127;9203
3063310;FR;40;9839
6042011;NL;163;10100
3054980;RO;162;10149
4051090;DE;76;10486
3028950;FR;99;10680
3044990;FR;208;1615
6024000;NL;84;4262
3028180;FR;50;1283
3073110;FR;71;983
8071900;NL;202;3349
2064900;DE;139;5892
3054100;FR;198;7448
2031110;AT;119;3077
9021000;AT;111;71
3061490;FR;81;2154
3028950;FR;110;187
4059010;FR;39;494
4032013;SI;140;522
6024000;NL;97;789
3072110;FR;135;910
4069084;DE;187;1120
2031913;DE;132;1226
6039000;NL;133;1279
6029091;NL;33;1389
9061100;AT;131;1532
3022300;FR;31;1597
3023390;ES;164;1697
6012030;NL;146;1866
2101219;HR;141;1988
4032013;SI;154;2407
7149090;FR;175;2573
4059010;DE;136;2588
6029099;BE;182;2918
6029048;NL;97;3205
6011090;NL;84;3301
3025110;DK;198;3608
9022000;AT;107;3697
9023000;DE;109;3734
6049099;DE;103;4078
6012090;NL;146;4621
9023000;FR;87;4837
4061050;FR;146;4970
3025419;DK;128;5089
4069092;DE;162;5183
7031019;DE;64;5496
7093000;DE;72;5496
8029990;DE;94;5496
8109075;DE;13;5496
4069084;FR;57;5765
4069089;FR;66;5765
8042090;DE;114;5935
6029047;NL;33;6151
3047110;DE;108;6381
3061490;DK;179;6518
6039000;NL;167;6732
9012100;SI;51;6874
9109999;DE;81;7262
3024400;FR;34;7672
4032049;RO;132;9035
6029047;NL;135;9088
3079100;FR;176;9408
