product_code;country;nat_value;operator
2064900;DE;2884;4943
2031915;DE;2358;4943
8039010;NL;239278;4947
4012099;AT;11095;4949
4015031;AT;7423;4949
4032091;AT;4104;4949
4032013;AT;2422;4949
4051011;AT;124;4949
7101000;BE;44240;4950
7108095;BE;22916;4950
3074338;ES;20925;4953
3047110;ES;14778;4953
2013000;BE;7265;4953
3061799;DK;4369;4953
3074395;PT;1203;4953
2012050;PL;494;4953
3048390;PT;461;4953
3036619;PT;485;4953
2012030;PL;482;4953
3048350;ES;420;4953
4011090;ES;42924;4955
4041048;GR;38694;4955
4071100;FR;216169;4964
4071100;PT;72277;4964
1051300;PL;70726;4964
4071100;XI;70304;4964
1051300;HU;21209;4964
3034190;ES;53556;4970
3023519;ES;45179;4970
2031955;HU;36834;4970
2101981;ES;30450;4970
2102090;PL;26264;4970
3028990;ES;19310;4970
2074551;HU;19018;4970
2041000;SE;15657;4970
3038990;ES;13065;4970
2042290;SE;10628;4970
2099000;HU;9075;4970
2102090;ES;8531;4970
2032990;ES;7909;4970
2076010;ES;6623;4970
3054980;HR;6119;4970
2032990;DE;6141;4970
2042230;NL;5770;4970
3054980;PT;5364;4970
2031211;DE;4783;4970
2013000;ES;4414;4970
2076010;FR;4167;4970
3061500;HR;2812;4970
3069990;FR;2714;4970
2071310;FR;2580;4970
3069990;HR;2417;4970
2101131;ES;2155;4970
3049955;NL;1744;4970
4059090;FR;1715;4970
8024100;FR;1593;4970
2031913;DE;1493;4970
3054980;NL;1413;4970
2102010;ES;1288;4970
2032959;DE;1331;4970
2031290;DE;974;4970
7019090;ES;1030;4970
2042250;NL;1065;4970
2044310;NL;717;4970
7108095;FR;413;4970
2089030;ES;534;4970
7108095;DE;314;4970
3034512;ES;149;4970
3054100;HR;264;4970
8029910;DE;211;4970
3055490;ES;202;4970
2031955;DE;98;4970
7134000;DE;57;4970
3028300;HR;48;4970
3054410;NL;100;4970
3028931;HR;-32;4970
2031955;AT;108759;4978
8044000;DE;895;4979
7142010;DE;724;4979
7095900;DE;709;4979
4061080;DE;742;4979
8043000;DE;647;4979
8129070;DE;677;4979
8021190;DE;509;4979
8023100;DE;597;4979
4069089;AT;599;4979
4032053;DE;600;4979
4061030;DE;507;4979
4022911;DE;495;4979
7052100;DE;330;4979
8039010;DE;337;4979
4069032;DE;324;4979
4051019;DE;288;4979
7042000;DE;296;4979
4069099;DE;354;4979
9101100;DE;299;4979
4069099;AT;203;4979
4064090;AT;265;4979
7069090;DE;188;4979
7099990;DE;212;4979
4032099;DE;175;4979
9103000;DE;136;4979
4069017;AT;74;4979
7094000;DE;85;4979
8022100;DE;85;4979
4032033;DE;203;4979
7069030;DE;113;4979
8112031;DE;46;4979
7049090;DE;188;4979
4032019;DE;24;4979
4069092;DE;79;4979
4039059;DE;112;4979
9101200;DE;83;4979
7061000;DE;45;4979
8119075;DE;51;4979
4063039;DE;52;4979
4039079;DE;50;4979
7149090;DE;-21;4979
4059010;DE;103;4979
7129030;DE;-60;4979
7082000;DE;84;4979
4029910;DE;-39;4979
1012100;DE;922;4980
4090000;RO;886;4983
4041036;NL;64556;4997
1022910;NL;45029;4997
1022910;FR;32331;4997
7019090;NL;15233;5003
7093000;FR;2179;5003
9041200;FR;1288;5003
3074392;ES;54093;5006
3073920;ES;20669;5006
3074335;ES;19686;5006
3048990;ES;1938;5006
2031955;NL;1476463;5017
2031211;NL;954547;5017
2071370;DE;286634;5017
2071370;RO;254685;5017
2071470;NL;154785;5017
2071410;NL;153834;5017
5040000;DK;135708;5017
2031211;DE;112168;5017
4063031;BE;111031;5017
2072650;DE;107500;5017
2071470;DE;62015;5017
2042250;FR;50978;5017
2031955;AT;39490;5017
4089980;NL;8334;5017
4069085;ES;135263;5022
6012090;DK;735;5043
6029045;DK;314;5043
6011090;NL;129;5043
2012050;DE;80445;5046
2012050;AT;55914;5046
2012030;AT;20004;5046
2013000;XI;5602;5046
2012090;IE;2076;5046
2012090;ES;1729;5046
3045300;ES;18310;5059
3069310;FR;7500;5059
3072210;NL;7539;5059
3044500;ES;7348;5059
3061691;NL;6716;5059
3074230;ES;3845;5059
3061490;FR;3768;5059
3052000;ES;3431;5059
3029900;ES;3188;5059
3049590;ES;3136;5059
3049100;ES;2880;5059
3074331;ES;3034;5059
3061699;DK;2016;5059
3071110;FR;1624;5059
3057200;DK;1406;5059
3074210;ES;1238;5059
3061500;NL;1177;5059
3057200;ES;646;5059
3074392;ES;286;5059
3073110;FR;136;5059
3072210;DK;73342;5060
3074338;ES;23211;5060
3048819;PT;20058;5060
3048400;ES;9039;5060
3038990;DK;6461;5060
3036613;DK;6334;5060
3074392;ES;5711;5060
5040000;NL;161955;5063
3063400;IE;173014;5067
3069910;IE;136185;5067
3074230;ES;47048;5067
3069910;ES;38991;5067
3023290;ES;22762;5067
3025110;ES;19206;5067
3029900;FR;13878;5067
3075100;FR;8463;5067
3029900;ES;8400;5067
3063100;FR;7246;5067
3028410;FR;2420;5067
3028530;FR;1441;5067
3074210;FR;856;5067
3061430;FR;669;5067
3074230;FR;581;5067
3025110;FR;551;5067
3033300;ES;461;5067
3033400;FR;409;5067
3033300;FR;367;5067
3024700;FR;367;5067
3024400;FR;336;5067
6029099;NL;12611;5073
6012030;NL;12317;5073
6029091;NL;6177;5073
6029047;DE;5042;5073
6029046;NL;1737;5073
6029047;NL;1535;5073
6029050;DE;1546;5073
6029050;NL;645;5073
6029041;NL;526;5073
6011090;NL;467;5073
2023090;FR;37218;5080
2031913;AT;5466;5080
2012090;XI;2612;5080
2031211;AT;1337;5080
2031915;AT;41;5080
6049099;FR;84742;5081
6039000;NL;66264;5081
6049099;DE;28719;5081
6049091;NL;5773;5081
9061900;NL;2849;5081
2012050;ES;60392;5088
2012090;NL;21662;5088
2012090;BE;11417;5088
4071100;NL;74137;5111
4061050;DE;298763;5114
2032219;DE;226217;5114
4061050;PL;100728;5114
2032219;ES;13041;5114
3054100;DE;109400;5115
1022190;FR;81119;5121
3048700;ES;156051;5125
3061500;IE;138481;5125
3025110;NL;49649;5125
3073110;ES;34768;5125
3074210;ES;29346;5125
3021400;NL;17914;5125
3074392;ES;11831;5125
3044410;PT;11155;5125
3024400;GR;10881;5125
3075900;ES;9380;5125
3044990;NL;9107;5125
3028200;NL;6763;5125
3036611;ES;6717;5125
3044410;ES;5184;5125
3024700;MT;5022;5125
3071110;FR;4889;5125
3074338;ES;4163;5125
3024590;GR;3415;5125
3024590;MT;2244;5125
3044410;NL;2134;5125
3028510;ES;1999;5125
3075200;FR;2049;5125
3028929;GR;1875;5125
3028590;MT;1833;5125
3077100;NL;1543;5125
3028990;ES;1535;5125
3028939;MT;1554;5125
3028990;MT;1185;5125
3079100;GR;939;5125
3077900;GR;788;5125
3022300;NL;851;5125
3061500;DK;545;5125
3028115;MT;500;5125
3061490;FR;453;5125
3075100;ES;526;5125
3077100;ES;515;5125
3028200;MT;381;5125
3075100;GR;264;5125
3075900;FR;190;5125
3072910;GR;166;5125
3074220;ES;228;5125
3028510;MT;-24;5125
6011090;NL;208120;5126
6029070;NL;1867;5126
8132000;DE;2804;5127
7099910;ES;15628;5133
7108070;ES;14458;5133
8083090;ES;13510;5133
8081080;ES;10511;5133
7089000;ES;7740;5133
8023100;ES;6467;5133
8071100;ES;5655;5133
8092900;ES;5471;5133
7019090;ES;5174;5133
7129050;ES;2726;5133
7119050;ES;2399;5133
7094000;ES;2073;5133
8094005;ES;1317;5133
7104000;ES;187;5133
8104030;ES;73;5133
8129030;ES;14;5133
8023100;FR;35655;5135
8023200;FR;10851;5135
2031211;AT;26607;5136
3075200;ES;379741;5138
3048400;ES;145685;5138
3074338;ES;103018;5138
3061791;ES;16564;5138
3048700;ES;5988;5138
3054490;ES;2760;5138
3074392;PT;686;5138
3049929;PT;255;5138
2031959;FR;287658;5148
2031211;NL;106190;5148
2031915;PL;45144;5148
2031955;AT;45195;5148
2032955;BE;37117;5148
2031915;AT;30302;5148
8083090;FR;206678;5157
8081080;FR;2164;5157
8083090;ES;2000;5157
3047190;ES;11731;5166
3071190;ES;7650;5166
3031300;NL;5957;5166
3077100;FR;687;5166
3077100;GR;521;5166
3079100;GR;353;5166
2101119;ES;1573;5167
2101131;ES;1572;5167
5040000;DE;76945;5168
4051090;DE;3469;5180
4069099;BE;535;5180
2031219;BE;947;5186
2031915;BE;-10;5186
4022111;DE;276;5188
2013000;AT;5479;5194
3044250;AT;5011;5194
2023090;AT;4625;5194
3023599;AT;4103;5194
3028410;AT;3587;5194
3044990;AT;2402;5194
8112011;AT;2412;5194
3046200;AT;2043;5194
3028950;AT;1643;5194
8104010;AT;1648;5194
3057200;AT;1702;5194
3028490;AT;1561;5194
3071110;AT;1640;5194
3044910;AT;1556;5194
3021300;AT;1409;5194
4090000;AT;1182;5194
4061080;AT;1152;5194
2031955;AT;1073;5194
3048700;AT;766;5194
3048310;AT;923;5194
2071190;AT;911;5194
4089980;AT;717;5194
3021110;AT;636;5194
7099990;AT;685;5194
2071370;AT;632;5194
3061793;AT;654;5194
4069099;AT;509;5194
7108095;AT;642;5194
8021210;AT;506;5194
2031913;AT;593;5194
2031990;AT;590;5194
3074210;AT;511;5194
4051090;AT;519;5194
9101100;AT;490;5194
2074410;AT;431;5194
9096200;AT;347;5194
2071410;AT;471;5194
3033110;AT;478;5194
7103000;AT;330;5194
2071310;AT;382;5194
2089098;AT;459;5194
4069017;AT;385;5194
7102200;AT;461;5194
9102090;AT;285;5194
4069061;AT;357;5194
3047110;AT;221;5194
8112019;AT;305;5194
7108069;AT;336;5194
3048390;AT;383;5194
7099910;AT;299;5194
7049010;AT;262;5194
4064090;AT;262;5194
3028929;AT;205;5194
2044310;AT;206;5194
3036310;AT;169;5194
4012091;AT;304;5194
4064050;AT;253;5194
2031959;AT;290;5194
7095600;AT;156;5194
8024200;AT;140;5194
3027200;AT;302;5194
9109999;AT;136;5194
7031019;AT;235;5194
3063100;AT;195;5194
7104000;AT;253;5194
3053100;AT;241;5194
3061792;AT;259;5194
4015019;AT;91;5194
4069082;AT;208;5194
3028530;AT;122;5194
8102010;AT;217;5194
9109190;AT;46;5194
4069084;AT;60;5194
4069093;AT;52;5194
9042200;AT;57;5194
4051011;AT;164;5194
7102100;AT;114;5194
4069013;AT;30;5194
3043200;AT;157;5194
7109000;AT;175;5194
9109991;AT;101;5194
4061030;AT;83;5194
7095100;AT;78;5194
2075300;AT;17;5194
4014010;AT;122;5194
3054980;AT;45;5194
7099390;AT;176;5194
8025200;AT;7;5194
3061290;AT;-14;5194
2101131;AT;86;5194
3031490;AT;84;5194
8119050;AT;14;5194
3046100;AT;77;5194
7129090;AT;66;5194
4032053;AT;16;5194
4049083;AT;85;5194
7096010;AT;47;5194
3076000;AT;-48;5194
8119075;AT;17;5194
2075290;AT;95;5194
4051019;AT;53;5194
7049090;AT;-11;5194
7020000;AT;-31;5194
4069018;AT;44;5194
4011010;AT;43;5194
4072990;AT;37;5194
9041200;AT;-32;5194
8119095;AT;101;5194
9042190;AT;-18;5194
7019090;AT;123;5194
7142010;AT;-76;5194
4069092;AT;15;5194
2089030;AT;76;5194
8119019;AT;28;5194
4061050;AT;59;5194
4064010;AT;53;5194
7051900;AT;98;5194
7069030;AT;-10;5194
7099310;AT;72;5194
8055010;AT;36;5194
9041100;AT;-1;5194
4039059;AT;-51;5194
9109939;AT;-82;5194
8051080;AT;-79;5194
9109105;AT;32;5194
7061000;AT;-53;5194
3044990;ES;31954;5198
3074325;PT;13431;5198
3061793;NL;12798;5198
3044990;NL;8535;5198
3074331;PT;7336;5198
3072990;FR;6901;5198
3061500;IE;6740;5198
3044990;GR;6690;5198
3047190;NL;5688;5198
3072110;DK;4706;5198
3061910;NL;4410;5198
3048910;NL;3770;5198
3054100;DK;3472;5198
3074331;HR;3153;5198
3033300;NL;3173;5198
3022400;NL;2549;5198
3049100;ES;1992;5198
3048990;NL;1736;5198
3043300;NL;1445;5198
3073920;DK;1196;5198
3075900;DK;1035;5198
3028530;NL;1161;5198
3077100;NL;760;5198
3038990;NL;336;5198
3074392;DK;432;5198
3035910;HR;393;5198
3071190;NL;196;5198
3063400;HR;176;5198
3061792;DK;152;5198
3028510;ES;68;5198
3077100;FR;-19;5198
3028180;FR;48;5198
3028180;NL;23;5198
2031913;DE;723742;5203
2031911;DE;140384;5203
2042290;FR;88794;5203
2012090;DK;4569;5203
2101981;DE;34459;5214
2031955;NL;22840;5214
2013000;IE;20510;5214
2089030;AT;4402;5214
2063000;DE;173;5214
8025100;DE;348015;5218
8025100;LU;145816;5218
8025100;ES;35678;5218
2031110;DE;29003;5223
2013000;IE;7298;5223
2031990;AT;3837;5223
2081010;AT;3225;5223
2089070;AT;1802;5223
6029030;GR;248096;5228
2071350;HU;46447;5256
2071410;HU;30401;5256
2075491;HU;5677;5256
2075481;HU;663;5256
2075461;HU;737;5256
2075499;HU;502;5256
1022999;FR;95224;5259
3044100;DE;189507;5260
3061799;FR;166030;5260
3063690;DE;155685;5260
4051011;DE;90850;5260
2023090;DE;71208;5260
3072990;DK;58521;5260
3028910;DE;57235;5260
2071110;EE;48390;5260
3044430;DE;39093;5260
2031913;DE;37491;5260
2072510;FR;36281;5260
2071110;FR;33108;5260
2022090;DE;20455;5260
2071310;FR;13987;5260
2032911;FR;4717;5260
3044290;DE;3560;5260
3044100;DK;1952;5260
6021090;NL;7976;5265
7112010;ES;96767;5273
7099310;ES;17836;5273
2031211;ES;96660;5275
7095600;FR;31915;5280
7095600;SI;31347;5280
7095600;GR;27686;5280
7123900;RO;19232;5280
7123900;BG;16524;5280
4011090;IE;467;5280
2101950;NL;74595;5281
4015011;NL;12328;5281
3056200;ES;7404;5281
7108095;BE;5303;5281
7104000;BE;4328;5281
3034985;PT;2428;5281
3061910;ES;1506;5281
2032955;NL;1447;5281
3038950;PT;1314;5281
8112039;BE;1217;5281
3036690;PT;1312;5281
9023000;NL;1142;5281
7102100;BE;1158;5281
2043000;NL;983;5281
2071470;NL;987;5281
3044950;PT;664;5281
4014010;DE;704;5281
7102200;BE;403;5281
3038990;PT;383;5281
7108095;NL;344;5281
4032091;NL;400;5281
4032011;NL;254;5281
8119095;BE;234;5281
3073290;NL;4;5281
8029990;NL;11;5281
3073110;ES;3711;5290
1022991;PL;173359;5305
2031211;ES;144620;5305
2031959;ES;114582;5305
2023090;IE;108644;5305
1022991;SI;60308;5305
2031110;NL;57472;5305
2031959;DE;54909;5305
2042300;FR;53696;5305
2042300;IE;21480;5305
2031219;DE;12615;5305
2031911;FR;11604;5305
2031913;ES;10896;5305
2031911;ES;10699;5305
2031219;AT;1679;5305
2031911;DE;247;5305
2063000;FR;97;5305
3028990;ES;38083;5307
3028990;NL;12937;5307
3028990;PT;11938;5307
3028990;DK;6621;5307
7149090;ES;5055;5307
2013000;SI;4089;5307
2072799;ES;3403;5307
4069086;PL;362887;5308
4069086;DE;245821;5308
2031211;AT;187856;5311
9041100;DE;9553;5311
5119190;NL;7350;5323
9096200;AT;106;5323
7112010;ES;34419;5330
7119080;GR;19712;5330
1039219;BE;82974;5333
9011200;NL;52141;5335
2031110;ES;5299;5336
2074120;FR;3849;5336
3074392;ES;1881;5336
3019410;ES;1763;5336
3023290;ES;878;5336
3052000;ES;317;5336
2031211;ES;373;5336
2031290;ES;190;5336
7081000;CZ;44157;5340
7081000;DE;23161;5340
7081000;AT;10434;5340
2031911;NL;166174;5341
2031911;ES;98656;5341
2031955;NL;62588;5341
2031915;NL;40127;5341
7101000;FR;155032;5346
7108069;BG;4161;5353
7095200;RO;65086;5354
7019090;ES;6407;5358
7101000;BE;51058;5362
7081000;DE;18440;5373
4021019;ES;7239;5385
9052000;ES;1098;5385
9109190;NL;662;5385
2031211;DE;115859;5392
8052190;ES;278065;5395
8051024;ES;141462;5395
7020000;BG;76544;5395
7041090;ES;32428;5395
7099910;ES;24844;5395
8052110;SI;6984;5395
8052110;HR;6009;5395
8102010;PL;5690;5395
7069010;ES;3510;5395
8103030;PL;854;5395
4012019;ES;73852;5399
7129090;NL;4800;5418
8102090;DE;197051;5419
8102010;DE;5647;5419
8101000;ES;3047;5419
2013000;IE;55988;5431
2041000;IE;4530;5431
2012090;IE;1201;5431
1022991;FR;200422;5432
6031100;NL;708107;5445
6031970;NL;146505;5445
6031300;NL;24479;5445
6031200;NL;15423;5445
6042019;NL;1221;5445
6049091;NL;803;5445
6049099;NL;399;5445
8051024;ES;19426;5448
8083010;ES;7457;5448
3074240;ES;68342;5449
3048290;NL;51838;5449
3053211;ES;45213;5449
7101000;NL;25174;5449
3019917;NL;21370;5449
3061910;ES;9305;5449
7089000;HU;5888;5449
3022300;NL;3503;5449
3073980;NL;2199;5449
1022969;FR;76096;5450
3074338;ES;194173;5456
3038190;ES;16452;5456
3075200;GR;13215;5456
3061792;DK;12683;5456
3072290;ES;10201;5456
3035700;ES;9393;5456
3049999;NL;8842;5456
3023290;ES;8012;5456
3074290;ES;7376;5456
3024700;ES;4942;5456
3044410;NL;4849;5456
3072290;DK;4320;5456
3048310;NL;3996;5456
3044100;NL;3874;5456
3036613;DK;3087;5456
3045990;NL;2859;5456
3061110;DK;2416;5456
3063650;NL;1450;5456
3028910;NL;1234;5456
3049999;ES;1057;5456
3022300;NL;889;5456
3043300;NL;608;5456
3024400;NL;538;5456
3028410;NL;466;5456
3028990;GR;303;5456
3074230;NL;336;5456
3024700;DK;216;5456
3024400;DK;196;5456
3074220;NL;254;5456
3028990;NL;195;5456
3074325;DK;184;5456
3022980;NL;180;5456
3028530;NL;143;5456
3061799;DK;10;5456
3022910;NL;11;5456
3044950;NL;110;5456
3021400;DK;145334;5460
3075100;ES;18366;5460
3072110;FR;6137;5460
3022300;NL;4656;5460
3022400;NL;2077;5460
3044300;NL;1474;5460
3028510;ES;1249;5460
3076000;NL;367;5460
3024990;ES;288;5460
3074230;NL;215;5460
3028931;ES;172;5460
3019985;NL;207;5460
3028410;ES;258;5460
3044410;NL;87;5460
3028530;ES;81;5460
3044410;ES;60;5460
3028590;ES;154;5460
3024400;NL;50;5460
3024510;ES;-20;5460
6031970;NL;130682;5470
6031100;NL;34919;5470
6042090;NL;22545;5470
6042040;NL;19947;5470
6031500;NL;11085;5470
6039000;NL;10311;5470
6031400;NL;7294;5470
6031300;NL;3646;5470
6031200;NL;2618;5470
6042019;NL;2064;5470
6049099;NL;1511;5470
6029047;NL;717;5470
6031910;NL;405;5470
6012030;NL;358;5470
6011090;NL;354;5470
6049091;NL;242;5470
6012090;NL;135;5470
6029091;NL;77;5470
6029099;NL;66;5470
1022991;FR;75339;5485
8083090;ES;39415;5486
8129070;ES;3306;5486
7099290;ES;653;5486
8101000;ES;460;5486
5119985;BG;24300;5487
1069000;DE;8033;5487
2031110;NL;26874;5488
2031959;NL;826;5488
2012050;DE;15861;5490
2012020;ES;7229;5490
2032990;ES;6368;5490
2089070;ES;3104;5490
5040000;FR;45945;5491
2032990;ES;18802;5494
2089030;ES;9256;5494
2031290;SI;168;5494
9109933;RO;22435;5495
7112090;RO;4287;5495
3074395;PT;67975;5506
3044410;PT;54214;5506
3074329;PT;27091;5506
3073210;PT;22909;5506
3077210;PT;10702;5506
3049999;PT;3673;5506
3036611;PT;2984;5506
3079200;PT;2198;5506
3031100;PT;2198;5506
3074980;PT;1638;5506
3034985;PT;1499;5506
3044950;PT;1096;5506
3043200;PT;971;5506
3035410;PT;608;5506
3045910;PT;623;5506
3035990;PT;215;5506
3061210;PT;321;5506
8083090;ES;9227;5527
8094005;ES;1755;5527
8023100;ES;695;5527
7041010;ES;140;5527
7069090;ES;222;5527
8109020;ES;190;5527
7108069;ES;52;5527
3025990;ES;5746;5534
3074290;FR;4811;5534
3074240;ES;2778;5534
3024200;HR;1756;5534
3021400;PT;1512;5534
3024700;PT;1403;5534
3019300;ES;1184;5534
3025990;FR;678;5534
3074240;FR;482;5534
3073110;FR;471;5534
3073110;PT;355;5534
3074240;PT;273;5534
3019300;FR;305;5534
3061500;DK;261;5534
3048700;PT;160;5534
3077100;FR;223;5534
3061910;FR;78;5534
2031955;NL;1523256;5540
2031955;AT;368471;5540
2031219;NL;334093;5540
8025100;DE;184379;5540
2072710;ES;69625;5540
2032955;NL;52655;5540
2071190;DE;42892;5540
2071410;NL;39812;5540
2071499;NL;25423;5540
2032219;DE;19572;5540
2011000;PL;646966;5550
1039219;HR;86092;5557
1039110;HU;35515;5557
1039110;DE;34571;5557
1039219;HU;32744;5557
8031010;FR;2366488;5561
3047110;ES;4602;5563
3074980;PT;2017;5563
3074980;ES;1673;5563
3073920;ES;557;5563
5119190;ES;36241;5569
3057900;DK;26537;5569
4089120;NL;22609;5569
9101200;DE;1487;5569
7129050;PL;443;5569
3054100;FR;8975;5577
2032990;SI;1015;5577
2089030;DE;492;5577
2032990;DE;154;5577
6024000;NL;282809;5596
6029070;DK;52279;5596
2044290;IE;306369;5601
2044290;NL;234744;5601
3047190;DK;199347;5601
3023210;ES;193739;5601
3074395;ES;174934;5601
3061500;FR;158356;5601
2044290;FR;150406;5601
2074510;PL;114703;5601
2109939;NL;108376;5601
3021400;FI;99163;5601
3048949;NL;90614;5601
4069023;LT;89907;5601
3034220;ES;87416;5601
2089030;DE;84204;5601
3049999;ES;77064;5601
3036390;NL;74926;5601
2071460;FR;74529;5601
2032955;BE;72764;5601
3073920;ES;70741;5601
3047415;DK;51554;5601
2074230;PL;44246;5601
3036390;ES;44195;5601
3047110;ES;43194;5601
3047190;FR;38893;5601
3061500;XI;32475;5601
2032913;NL;30338;5601
3028990;NL;29982;5601
3047300;ES;29565;5601
3063100;PT;27620;5601
2074510;HU;25899;5601
3074399;GR;25468;5601
2101219;NL;22855;5601
3048390;ES;22763;5601
2074280;HU;21902;5601
2032211;DE;20327;5601
3033300;NL;18312;5601
2032955;NL;16680;5601
3074331;NL;15877;5601
3036619;ES;14474;5601
2012050;FR;13924;5601
7129090;DE;12003;5601
3075900;PT;11879;5601
2032290;NL;11383;5601
3072290;ES;10984;5601
3022400;NL;10112;5601
3035700;ES;9611;5601
5080090;FR;9325;5601
2071420;FR;8829;5601
2075290;PL;8571;5601
2032955;DE;7083;5601
3044410;NL;7119;5601
3023490;ES;6907;5601
8059000;ES;6719;5601
2074510;FR;6435;5601
7020000;NL;6133;5601
3024400;SE;6037;5601
2042230;FR;6030;5601
9081200;DE;5439;5601
3043300;NL;5340;5601
9041200;DE;5113;5601
2023090;FR;5055;5601
3031900;GR;4866;5601
3022980;NL;4507;5601
9103000;DE;4292;5601
9041100;DE;3877;5601
3077100;NL;3994;5601
3021400;NL;3651;5601
3074325;GR;3582;5601
3024400;NL;3575;5601
3063550;DK;3325;5601
2032290;DE;2951;5601
9042200;DE;2804;5601
3028200;NL;2541;5601
7099990;NL;2512;5601
8051080;ES;2543;5601
9042190;DE;2115;5601
3028510;PT;2114;5601
3024700;GR;1719;5601
3044910;DK;1832;5601
3082900;FR;1660;5601
3033300;ES;1695;5601
9096100;DE;1575;5601
9109105;DE;1458;5601
3044100;NL;1456;5601
2012090;FR;1431;5601
7052100;NL;1322;5601
9101200;DE;1245;5601
7020000;FR;1126;5601
3023980;GR;1214;5601
8045000;NL;1103;5601
9062000;DE;1158;5601
3025990;NL;1165;5601
3028950;NL;942;5601
7039000;NL;818;5601
3074220;DK;678;5601
3047300;DK;671;5601
9071000;DE;749;5601
3025110;NL;700;5601
8101000;NL;583;5601
3028410;NL;600;5601
3044990;ES;639;5601
3074220;NL;544;5601
3074210;NL;557;5601
3074240;ES;558;5601
7129030;DE;436;5601
3045990;NL;372;5601
8044000;NL;459;5601
8104030;NL;363;5601
3028115;ES;252;5601
3044300;NL;398;5601
3028939;DK;321;5601
7069010;NL;303;5601
3028530;FR;251;5601
7049010;NL;223;5601
7061000;NL;375;5601
7129090;NL;191;5601
9092100;DE;249;5601
8109020;NL;143;5601
7096010;NL;270;5601
3025920;NL;257;5601
3028530;PT;137;5601
3044490;DK;195;5601
8104010;NL;116;5601
8109075;NL;211;5601
7096099;NL;201;5601
3025419;FR;177;5601
7069090;NL;199;5601
3028410;PT;40;5601
3044950;NL;128;5601
8042010;NL;133;5601
7144000;NL;161;5601
3025990;ES;3;5601
3022300;NL;98;5601
3045990;FR;42;5601
3039190;FR;120;5601
7032000;NL;-50;5601
7093000;NL;132;5601
7099310;NL;74;5601
3025990;FR;3;5601
3023190;ES;6;5601
7049090;NL;12;5601
7069030;NL;44;5601
7099960;NL;-32;5601
8072000;NL;18;5601
7099950;NL;-13;5601
7095400;NL;-8;5601
8071100;FR;5557;5603
8083010;ES;2338;5603
8092900;ES;2282;5603
8133000;ES;1879;5603
8045000;NL;1674;5603
8011100;FR;520;5603
2031110;NL;223061;5604
2012030;ES;7360;5604
2031959;NL;6863;5604
2012090;IE;5768;5604
2031959;DE;5142;5604
2031211;DE;2154;5604
2031211;FR;857;5604
2031913;DE;346;5604
2013000;FR;351;5604
1022999;ES;504393;5609
2012030;ES;92138;5609
2012090;ES;31174;5609
2012050;DE;23735;5609
2012090;XI;20721;5609
2012090;IE;15383;5609
2042300;GR;11111;5609
2013000;DK;3547;5609
2042300;IE;837;5609
3044290;ES;86028;5613
6029030;GR;160906;5618
8029200;DE;244433;5624
8021190;ES;10747;5624
1041030;ES;56578;5639
1041030;IE;17290;5639
2069099;ES;4288;5639
1064900;FR;189;5647
3034290;ES;44823;5651
3071110;FR;37439;5651
3061910;ES;8835;5651
3019917;DK;6997;5651
3074240;ES;5760;5651
3028410;NL;5391;5651
3028530;NL;4380;5651
3073920;NL;3362;5651
3077290;ES;-4;5651
6031970;NL;70831;5669
6031100;NL;10125;5669
6042040;NL;6685;5669
6031200;NL;6042;5669
6039000;NL;4852;5669
6031500;NL;3568;5669
6042090;NL;3278;5669
6031400;NL;2696;5669
6031300;NL;637;5669
6029091;NL;581;5669
6012030;NL;311;5669
6029099;NL;351;5669
6049099;NL;177;5669
6042019;NL;93;5669
6012090;NL;16;5669
6049091;NL;74;5669
4015039;AT;244225;5685
3061799;ES;80718;5686
3074331;ES;25721;5686
8043000;DE;3319;5689
4049083;NL;105872;5698
4041004;NL;71538;5698
4021019;FR;49277;5698
7095900;RO;74858;5699
7108095;BG;64266;5699
7123900;ES;50299;5699
7095900;ES;38502;5699
7108095;ES;25115;5699
7095900;GR;3988;5699
7123900;DE;878;5699
7095900;HU;436;5699
8025100;ES;171631;5711
7132000;FR;30627;5711
9012100;AT;1047;5713
6012030;NL;23312;5723
6029091;NL;16485;5723
6022030;NL;8306;5723
6012090;NL;6920;5723
6029070;NL;6507;5723
6029099;NL;3208;5723
6029047;NL;2831;5723
9011200;DE;15748;5729
7051100;ES;115198;5731
2031211;PL;41470;5732
8131000;DE;6199;5739
9041200;DE;3469;5739
7031019;AT;583;5739
2074481;ES;390;5739
6031100;NL;24851;5752
6042090;NL;10988;5752
6031300;NL;2491;5752
6031500;NL;1985;5752
6039000;NL;1012;5752
6042019;NL;166;5752
6042040;NL;296;5752
6031400;NL;185;5752
6031200;NL;-7;5752
4069023;DE;109108;5774
2042290;IE;22626;5779
3021300;PT;11909;5779
2042290;PL;10830;5779
2023010;ES;8285;5779
7041010;BE;7082;5779
3049310;PT;6078;5779
7129050;BE;5609;5779
7097000;BE;4281;5779
7099310;BE;2900;5779
4012091;AT;2535;5779
3049929;NL;2290;5779
7099910;BE;1087;5779
4015031;AT;832;5779
3044990;NL;180287;5785
3044100;NL;174451;5785
3023290;ES;67398;5785
3063550;FR;41310;5785
3028530;NL;21159;5785
3035700;ES;21051;5785
3022300;NL;15012;5785
3044990;GR;14485;5785
3022910;ES;13285;5785
3021400;NL;13171;5785
3024400;NL;11048;5785
3028410;NL;10952;5785
3074940;ES;10527;5785
3074920;ES;8652;5785
3022910;PT;8422;5785
3044950;NL;6391;5785
